path,language,start,end,word
datasets\Corpus\children\audio\train_split\CH12062.wav,en,2.889,2.99,of
datasets\Corpus\children\audio\train_split\CH12062.wav,en,3.091,3.132,a
datasets\Corpus\children\audio\train_split\CH12062.wav,en,3.233,3.536,hidden
datasets\Corpus\children\audio\train_split\CH12062.wav,en,3.657,3.96,portal.
datasets\Corpus\children\audio\train_split\CH12064.wav,hi,0.0,0.463,होने
datasets\Corpus\children\audio\train_split\CH12064.wav,hi,0.484,1.088,पेपर
datasets\Corpus\children\audio\train_split\CH12064.wav,hi,1.108,1.673,वीर
datasets\Corpus\children\audio\train_split\CH12064.wav,hi,1.693,1.733,और
datasets\Corpus\children\audio\train_split\CH12064.wav,hi,1.894,2.519,दिया
datasets\Corpus\children\audio\train_split\CH12064.wav,hi,2.579,2.821,ने
datasets\Corpus\children\audio\train_split\CH12064.wav,hi,2.841,3.889,छुपी
datasets\Corpus\children\audio\train_split\CH12064.wav,hi,3.95,4.514,गुफा
datasets\Corpus\children\audio\train_split\CH12064.wav,hi,4.534,4.574,को
datasets\Corpus\children\audio\train_split\CH12064.wav,hi,4.594,5.36,ढूंडा।
datasets\Corpus\children\audio\train_split\CH12066.wav,hi,0.0,0.834,निकलने
datasets\Corpus\children\audio\train_split\CH12066.wav,hi,0.854,1.221,का
datasets\Corpus\children\audio\train_split\CH12066.wav,hi,1.363,1.749,फैसला
datasets\Corpus\children\audio\train_split\CH12066.wav,hi,1.77,2.014,किया
datasets\Corpus\children\audio\train_split\CH12066.wav,hi,2.075,2.4,है
datasets\Corpus\children\audio\train_split\CH12067.wav,other,0.0,0.225,آفٹر
datasets\Corpus\children\audio\train_split\CH12067.wav,other,0.245,0.878,سرچنگ
datasets\Corpus\children\audio\train_split\CH12067.wav,other,0.899,1.532,ہائی
datasets\Corpus\children\audio\train_split\CH12067.wav,other,1.552,1.757,اینڈ
datasets\Corpus\children\audio\train_split\CH12067.wav,other,1.777,1.94,لو
datasets\Corpus\children\audio\train_split\CH12067.wav,other,1.92,2.288,انہیں
datasets\Corpus\children\audio\train_split\CH12067.wav,other,2.309,2.493,سٹی
datasets\Corpus\children\audio\train_split\CH12067.wav,other,2.514,2.698,کے
datasets\Corpus\children\audio\train_split\CH12067.wav,other,2.718,3.025,کنارے
datasets\Corpus\children\audio\train_split\CH12067.wav,other,3.046,3.68,ایک
datasets\Corpus\children\audio\train_split\CH12067.wav,other,3.66,4.277,اول
datasets\Corpus\children\audio\train_split\CH12067.wav,other,4.297,4.832,اپینڈن
datasets\Corpus\children\audio\train_split\CH12067.wav,other,4.873,5.141,ہاؤس
datasets\Corpus\children\audio\train_split\CH12067.wav,other,5.12,6.044,کھوج
datasets\Corpus\children\audio\train_split\CH12067.wav,other,6.064,6.701,نکالا
datasets\Corpus\children\audio\train_split\CH12068.wav,en,0.0,0.343,with
datasets\Corpus\children\audio\train_split\CH12068.wav,en,1.149,1.592,bested
datasets\Corpus\children\audio\train_split\CH12068.wav,en,1.854,2.176,breath
datasets\Corpus\children\audio\train_split\CH12068.wav,en,2.358,2.479,and
datasets\Corpus\children\audio\train_split\CH12068.wav,en,2.559,2.781,they
datasets\Corpus\children\audio\train_split\CH12068.wav,en,2.882,3.426,explore
datasets\Corpus\children\audio\train_split\CH12068.wav,en,3.527,3.728,the
datasets\Corpus\children\audio\train_split\CH12068.wav,en,3.869,4.01,old
datasets\Corpus\children\audio\train_split\CH12068.wav,en,4.051,4.232,house
datasets\Corpus\children\audio\train_split\CH12068.wav,en,4.272,4.796,discovering
datasets\Corpus\children\audio\train_split\CH12068.wav,en,4.837,5.3,hidden
datasets\Corpus\children\audio\train_split\CH12069.wav,en,0.0,0.304,hidden
datasets\Corpus\children\audio\train_split\CH12069.wav,en,0.345,0.77,passage
datasets\Corpus\children\audio\train_split\CH12069.wav,en,0.831,1.156,behind
datasets\Corpus\children\audio\train_split\CH12069.wav,en,1.216,1.257,a
datasets\Corpus\children\audio\train_split\CH12069.wav,en,1.318,1.764,"bookshelf,"
datasets\Corpus\children\audio\train_split\CH12069.wav,en,1.845,2.149,stepping
datasets\Corpus\children\audio\train_split\CH12069.wav,en,2.19,2.433,through
datasets\Corpus\children\audio\train_split\CH12069.wav,en,2.453,2.595,the
datasets\Corpus\children\audio\train_split\CH12069.wav,en,2.676,2.98,passage.
datasets\Corpus\children\audio\train_split\CH12070.wav,en,0.0,0.224,they
datasets\Corpus\children\audio\train_split\CH12070.wav,en,0.285,0.509,found
datasets\Corpus\children\audio\train_split\CH12070.wav,en,0.59,1.017,themselves
datasets\Corpus\children\audio\train_split\CH12070.wav,en,1.058,1.261,in
datasets\Corpus\children\audio\train_split\CH12070.wav,en,1.322,1.383,a
datasets\Corpus\children\audio\train_split\CH12070.wav,en,1.444,1.688,lush
datasets\Corpus\children\audio\train_split\CH12070.wav,en,1.729,2.075,magical
datasets\Corpus\children\audio\train_split\CH12070.wav,en,2.095,2.4,forest.
datasets\Corpus\children\audio\train_split\CH12071.wav,hi,0.0,0.765,एंसेस्ट्री
datasets\Corpus\children\audio\train_split\CH12071.wav,hi,0.785,1.328,उन्हें
datasets\Corpus\children\audio\train_split\CH12071.wav,hi,1.348,1.871,जंगल
datasets\Corpus\children\audio\train_split\CH12071.wav,hi,1.891,2.072,के
datasets\Corpus\children\audio\train_split\CH12071.wav,hi,2.113,2.575,अंदर
datasets\Corpus\children\audio\train_split\CH12071.wav,hi,2.616,2.857,और
datasets\Corpus\children\audio\train_split\CH12071.wav,hi,2.877,3.3,घहरा
datasets\Corpus\children\audio\train_split\CH12071.wav,hi,3.32,6.137,प्रवेश
datasets\Corpus\children\audio\train_split\CH12071.wav,hi,6.298,6.7,किया।
datasets\Corpus\children\audio\train_split\CH12073.wav,hi,0.0,0.346,दृश्य
datasets\Corpus\children\audio\train_split\CH12073.wav,hi,0.408,0.632,का
datasets\Corpus\children\audio\train_split\CH12073.wav,hi,0.652,1.63,सामना
datasets\Corpus\children\audio\train_split\CH12073.wav,hi,1.651,2.18,किया
datasets\Corpus\children\audio\train_split\CH12074.wav,hi,0.0,0.04,कई
datasets\Corpus\children\audio\train_split\CH12074.wav,hi,0.061,0.768,घंटों
datasets\Corpus\children\audio\train_split\CH12074.wav,hi,0.809,1.051,के
datasets\Corpus\children\audio\train_split\CH12074.wav,hi,1.213,2.87,अनुवेशन
datasets\Corpus\children\audio\train_split\CH12074.wav,hi,2.891,3.416,के
datasets\Corpus\children\audio\train_split\CH12074.wav,hi,3.457,3.8,बाद
datasets\Corpus\children\audio\train_split\CH12076.wav,hi,0.0,0.291,के
datasets\Corpus\children\audio\train_split\CH12076.wav,hi,0.312,0.812,माध्यम
datasets\Corpus\children\audio\train_split\CH12076.wav,hi,0.895,1.041,में
datasets\Corpus\children\audio\train_split\CH12078.wav,other,0.0,0.297,קוד
datasets\Corpus\children\audio\train_split\CH12078.wav,other,0.318,0.721,נגלה.
datasets\Corpus\children\audio\train_split\CH12079.wav,hi,0.0,0.383,महिल
datasets\Corpus\children\audio\train_split\CH12079.wav,hi,0.423,0.524,के
datasets\Corpus\children\audio\train_split\CH12079.wav,hi,0.544,0.826,द्राजे
datasets\Corpus\children\audio\train_split\CH12079.wav,hi,0.846,1.027,पर
datasets\Corpus\children\audio\train_split\CH12079.wav,hi,1.047,1.289,उनका
datasets\Corpus\children\audio\train_split\CH12079.wav,hi,1.309,2.014,एक
datasets\Corpus\children\audio\train_split\CH12079.wav,hi,2.054,2.698,पुरान
datasets\Corpus\children\audio\train_split\CH12079.wav,hi,2.819,3.665,बुद्धिमान
datasets\Corpus\children\audio\train_split\CH12079.wav,hi,4.349,5.074,विद्वान
datasets\Corpus\children\audio\train_split\CH12079.wav,hi,5.094,6.625,ने
datasets\Corpus\children\audio\train_split\CH12079.wav,hi,6.645,7.47,स्वागत
datasets\Corpus\children\audio\train_split\CH12079.wav,hi,8.155,8.94,किया।
datasets\Corpus\children\audio\train_split\CH12081.wav,en,0.0,0.648,reminding
datasets\Corpus\children\audio\train_split\CH12081.wav,en,1.378,1.722,them
datasets\Corpus\children\audio\train_split\CH12081.wav,en,1.783,2.006,that
datasets\Corpus\children\audio\train_split\CH12081.wav,en,2.066,2.249,their
datasets\Corpus\children\audio\train_split\CH12081.wav,en,2.289,2.471,true
datasets\Corpus\children\audio\train_split\CH12081.wav,en,2.532,2.856,magic
datasets\Corpus\children\audio\train_split\CH12081.wav,en,2.917,3.16,lies
datasets\Corpus\children\audio\train_split\CH12082.wav,en,0.0,0.43,within
datasets\Corpus\children\audio\train_split\CH12082.wav,en,0.553,0.778,their
datasets\Corpus\children\audio\train_split\CH12082.wav,en,0.86,1.167,hearts
datasets\Corpus\children\audio\train_split\CH12082.wav,en,1.351,1.494,and
datasets\Corpus\children\audio\train_split\CH12082.wav,en,1.555,1.78,that
datasets\Corpus\children\audio\train_split\CH12084.wav,hi,0.0,0.513,फिक्चर
datasets\Corpus\children\audio\train_split\CH12084.wav,hi,0.533,0.615,में
datasets\Corpus\children\audio\train_split\CH12084.wav,hi,0.636,0.738,हमको
datasets\Corpus\children\audio\train_split\CH12084.wav,hi,0.759,0.903,दिख
datasets\Corpus\children\audio\train_split\CH12084.wav,hi,0.923,1.272,रहा
datasets\Corpus\children\audio\train_split\CH12084.wav,hi,1.292,1.518,है
datasets\Corpus\children\audio\train_split\CH12084.wav,hi,1.538,1.621,कि
datasets\Corpus\children\audio\train_split\CH12085.wav,hi,0.0,0.422,एक
datasets\Corpus\children\audio\train_split\CH12085.wav,hi,1.106,1.568,इंसान
datasets\Corpus\children\audio\train_split\CH12085.wav,hi,1.588,1.809,ने
datasets\Corpus\children\audio\train_split\CH12085.wav,hi,1.89,2.211,काले
datasets\Corpus\children\audio\train_split\CH12085.wav,hi,2.231,2.674,"जूते,"
datasets\Corpus\children\audio\train_split\CH12085.wav,hi,3.055,3.96,रेड
datasets\Corpus\children\audio\train_split\CH12085.wav,hi,3.98,4.121,और
datasets\Corpus\children\audio\train_split\CH12085.wav,hi,4.141,4.804,ब्लू
datasets\Corpus\children\audio\train_split\CH12085.wav,hi,4.965,5.468,"टीशर्ट,"
datasets\Corpus\children\audio\train_split\CH12085.wav,hi,5.628,6.071,ब्राउन
datasets\Corpus\children\audio\train_split\CH12085.wav,hi,6.131,6.433,पेंट
datasets\Corpus\children\audio\train_split\CH12085.wav,hi,7.056,7.418,पहनी
datasets\Corpus\children\audio\train_split\CH12085.wav,hi,7.438,7.82,हुई
datasets\Corpus\children\audio\train_split\CH12085.wav,hi,7.84,7.92,है।
datasets\Corpus\children\audio\train_split\CH12086.wav,hi,0.0,0.282,और
datasets\Corpus\children\audio\train_split\CH12086.wav,hi,0.303,0.343,वो
datasets\Corpus\children\audio\train_split\CH12086.wav,hi,0.363,0.706,एक
datasets\Corpus\children\audio\train_split\CH12086.wav,hi,0.726,1.15,खंजर
datasets\Corpus\children\audio\train_split\CH12086.wav,hi,1.17,1.352,जैसे
datasets\Corpus\children\audio\train_split\CH12086.wav,hi,1.372,1.594,चीज
datasets\Corpus\children\audio\train_split\CH12086.wav,hi,1.614,1.977,के
datasets\Corpus\children\audio\train_split\CH12086.wav,hi,1.997,2.642,बास
datasets\Corpus\children\audio\train_split\CH12086.wav,hi,2.683,2.784,खड़ा
datasets\Corpus\children\audio\train_split\CH12086.wav,hi,2.804,3.006,हुआ
datasets\Corpus\children\audio\train_split\CH12086.wav,hi,3.026,3.207,है
datasets\Corpus\children\audio\train_split\CH12086.wav,hi,3.248,3.49,जिसमें
datasets\Corpus\children\audio\train_split\CH12086.wav,hi,3.51,3.57,होम
datasets\Corpus\children\audio\train_split\CH12086.wav,hi,3.591,3.732,लिखा
datasets\Corpus\children\audio\train_split\CH12086.wav,hi,3.772,4.115,हुआ
datasets\Corpus\children\audio\train_split\CH12086.wav,hi,4.135,4.72,है
datasets\Corpus\children\audio\train_split\CH12087.wav,hi,0.0,0.182,इस
datasets\Corpus\children\audio\train_split\CH12087.wav,hi,0.202,0.486,इमेज
datasets\Corpus\children\audio\train_split\CH12087.wav,hi,0.506,0.769,में
datasets\Corpus\children\audio\train_split\CH12087.wav,hi,0.81,0.972,दो
datasets\Corpus\children\audio\train_split\CH12087.wav,hi,1.012,1.376,बच्चे
datasets\Corpus\children\audio\train_split\CH12087.wav,hi,1.397,1.68,रो
datasets\Corpus\children\audio\train_split\CH12087.wav,hi,2.591,2.915,रहे
datasets\Corpus\children\audio\train_split\CH12087.wav,hi,2.975,3.38,हैं।
datasets\Corpus\children\audio\train_split\CH12088.wav,hi,0.0,0.082,पर
datasets\Corpus\children\audio\train_split\CH12088.wav,hi,0.103,0.453,वो
datasets\Corpus\children\audio\train_split\CH12088.wav,hi,0.474,0.659,खाना
datasets\Corpus\children\audio\train_split\CH12088.wav,hi,0.7,0.782,भी
datasets\Corpus\children\audio\train_split\CH12088.wav,hi,0.803,0.906,खा
datasets\Corpus\children\audio\train_split\CH12088.wav,hi,0.926,1.256,रहे
datasets\Corpus\children\audio\train_split\CH12088.wav,hi,1.276,1.421,हैं
datasets\Corpus\children\audio\train_split\CH12089.wav,hi,0.0,0.264,इस
datasets\Corpus\children\audio\train_split\CH12089.wav,hi,0.284,0.426,इमेज
datasets\Corpus\children\audio\train_split\CH12089.wav,hi,0.446,0.568,में
datasets\Corpus\children\audio\train_split\CH12089.wav,hi,0.588,0.791,एक
datasets\Corpus\children\audio\train_split\CH12089.wav,hi,0.811,1.257,बच्चा
datasets\Corpus\children\audio\train_split\CH12089.wav,hi,1.277,1.439,तो
datasets\Corpus\children\audio\train_split\CH12089.wav,hi,1.459,1.541,हुस
datasets\Corpus\children\audio\train_split\CH12089.wav,hi,1.581,1.926,रहा
datasets\Corpus\children\audio\train_split\CH12089.wav,hi,1.946,2.088,है
datasets\Corpus\children\audio\train_split\CH12089.wav,hi,2.108,2.149,पर
datasets\Corpus\children\audio\train_split\CH12089.wav,hi,2.209,2.473,एक
datasets\Corpus\children\audio\train_split\CH12089.wav,hi,2.514,2.615,रो
datasets\Corpus\children\audio\train_split\CH12089.wav,hi,2.635,2.899,रहा
datasets\Corpus\children\audio\train_split\CH12089.wav,hi,2.919,3.02,है।
datasets\Corpus\children\audio\train_split\CH12090.wav,hi,0.0,0.141,इस
datasets\Corpus\children\audio\train_split\CH12090.wav,hi,0.161,0.323,इमेज
datasets\Corpus\children\audio\train_split\CH12090.wav,hi,0.343,0.524,में
datasets\Corpus\children\audio\train_split\CH12090.wav,hi,0.545,0.706,एक
datasets\Corpus\children\audio\train_split\CH12090.wav,hi,0.726,1.049,बच्चा
datasets\Corpus\children\audio\train_split\CH12090.wav,hi,1.069,1.291,है
datasets\Corpus\children\audio\train_split\CH12090.wav,hi,1.311,1.513,जिसने
datasets\Corpus\children\audio\train_split\CH12090.wav,hi,1.533,1.735,एक
datasets\Corpus\children\audio\train_split\CH12090.wav,hi,1.755,2.622,कोड
datasets\Corpus\children\audio\train_split\CH12090.wav,hi,2.864,3.107,पेंड
datasets\Corpus\children\audio\train_split\CH12090.wav,hi,3.127,3.328,रखा
datasets\Corpus\children\audio\train_split\CH12090.wav,hi,3.349,3.47,है
datasets\Corpus\children\audio\train_split\CH12090.wav,hi,3.49,3.792,और
datasets\Corpus\children\audio\train_split\CH12090.wav,hi,3.813,4.034,हेड
datasets\Corpus\children\audio\train_split\CH12090.wav,hi,4.095,4.337,पेंड
datasets\Corpus\children\audio\train_split\CH12090.wav,hi,4.357,4.478,रखी
datasets\Corpus\children\audio\train_split\CH12090.wav,hi,4.498,4.7,है।
datasets\Corpus\children\audio\train_split\CH12092.wav,hi,0.0,0.346,उसकी
datasets\Corpus\children\audio\train_split\CH12092.wav,hi,0.366,0.713,आखों
datasets\Corpus\children\audio\train_split\CH12092.wav,hi,0.733,1.099,का
datasets\Corpus\children\audio\train_split\CH12092.wav,hi,1.161,1.283,रंग
datasets\Corpus\children\audio\train_split\CH12092.wav,hi,1.873,2.199,ब्लैक
datasets\Corpus\children\audio\train_split\CH12092.wav,hi,2.219,2.28,है
datasets\Corpus\children\audio\train_split\CH12093.wav,hi,0.0,0.325,और
datasets\Corpus\children\audio\train_split\CH12093.wav,hi,0.345,0.751,उसके
datasets\Corpus\children\audio\train_split\CH12093.wav,hi,0.771,1.543,चीक्स
datasets\Corpus\children\audio\train_split\CH12093.wav,hi,1.604,1.868,थोड़
datasets\Corpus\children\audio\train_split\CH12093.wav,hi,1.888,2.132,थोड़े
datasets\Corpus\children\audio\train_split\CH12093.wav,hi,2.152,2.213,रेड
datasets\Corpus\children\audio\train_split\CH12093.wav,hi,2.233,2.294,हो
datasets\Corpus\children\audio\train_split\CH12093.wav,hi,2.335,2.598,रहे
datasets\Corpus\children\audio\train_split\CH12093.wav,hi,2.619,2.72,हैं
datasets\Corpus\children\audio\train_split\CH12094.wav,hi,0.0,0.141,इस
datasets\Corpus\children\audio\train_split\CH12094.wav,hi,0.162,0.606,पिक्चर
datasets\Corpus\children\audio\train_split\CH12094.wav,hi,0.626,0.808,में
datasets\Corpus\children\audio\train_split\CH12094.wav,hi,0.929,1.09,एक
datasets\Corpus\children\audio\train_split\CH12094.wav,hi,1.11,1.635,इंसान
datasets\Corpus\children\audio\train_split\CH12094.wav,hi,1.655,1.898,है
datasets\Corpus\children\audio\train_split\CH12094.wav,hi,2.241,2.544,जो
datasets\Corpus\children\audio\train_split\CH12094.wav,hi,2.705,3.17,सुपरमेंट
